"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240221","경인선","송내","27408","26893","20240224",""
"20240221","경인선","부평","28588","29726","20240224",""
"20240221","경인선","백운","7310","7175","20240224",""
"20240221","경인선","동암","15460","15635","20240224",""
"20240221","경인선","주안","18533","16667","20240224",""
"20240221","경인선","제물포","10158","9692","20240224",""
"20240221","경인선","동인천","13767","12910","20240224",""
"20240221","경인선","인천","2962","2259","20240224",""
"20240221","경인선","구일","6240","6352","20240224",""
"20240221","경인선","소사","7259","7197","20240224",""
"20240221","경인선","부개","8783","8374","20240224",""
"20240221","경인선","간석","5876","5643","20240224",""
"20240221","경인선","도원","2822","2859","20240224",""
"20240221","경인선","온수(성공회대입구)","6021","5995","20240224",""
"20240221","경인선","중동","9440","8964","20240224",""
"20240221","경인선","도화","4166","3853","20240224",""
"20240221","경춘선","신내","2607","2423","20240224",""
"20240221","경춘선","갈매","3065","2710","20240224",""
"20240221","경춘선","별내","3276","3058","20240224",""
"20240221","경춘선","퇴계원","3555","3374","20240224",""
"20240221","경춘선","사릉","2109","2073","20240224",""
"20240221","경춘선","금곡","1304","1335","20240224",""
"20240221","경춘선","평내호평","5767","5608","20240224",""
"20240221","경춘선","천마산","1287","1219","20240224",""
"20240221","경춘선","마석","3357","3276","20240224",""
"20240221","경춘선","대성리","514","405","20240224",""
"20240221","경춘선","청평","1518","1408","20240224",""
"20240221","경춘선","상천","177","179","20240224",""
"20240221","경춘선","가평","1659","1615","20240224",""
"20240221","경춘선","굴봉산","79","107","20240224",""
"20240221","경춘선","백양리","213","174","20240224",""
"20240221","경춘선","강촌","247","245","20240224",""
"20240221","경춘선","김유정","322","297","20240224",""
"20240221","경춘선","남춘천","2226","2370","20240224",""
"20240221","경춘선","춘천","1324","1208","20240224",""
"20240221","공항철도 1호선","서울역","13345","11596","20240224",""
"20240221","공항철도 1호선","공덕","3077","4165","20240224",""
"20240221","공항철도 1호선","홍대입구","13489","13617","20240224",""
"20240221","공항철도 1호선","디지털미디어시티","16577","15481","20240224",""
"20240221","공항철도 1호선","마곡나루(서울식물원)","12475","11702","20240224",""
"20240221","공항철도 1호선","김포공항","10662","6120","20240224",""
"20240221","공항철도 1호선","계양","13982","13220","20240224",""
"20240221","공항철도 1호선","검암","6847","6954","20240224",""
"20240221","공항철도 1호선","청라국제도시","7856","7599","20240224",""
"20240221","공항철도 1호선","운서","8730","9119","20240224",""
"20240221","공항철도 1호선","공항화물청사","2302","2403","20240224",""
"20240221","공항철도 1호선","인천공항1터미널","14212","13489","20240224",""
"20240221","공항철도 1호선","인천공항2터미널","7043","6088","20240224",""
"20240221","공항철도 1호선","영종","3976","4008","20240224",""
"20240221","과천선","선바위","8253","7225","20240224",""
"20240221","과천선","경마공원","1670","1635","20240224",""
"20240221","과천선","대공원","1576","1625","20240224",""
"20240221","과천선","과천","6848","6603","20240224",""
"20240221","과천선","정부과천청사","12526","13311","20240224",""
"20240221","과천선","인덕원","27194","27962","20240224",""
"20240221","과천선","평촌","19755","19266","20240224",""
"20240221","과천선","범계","28446","28620","20240224",""
"20240221","분당선","선릉","15454","23371","20240224",""
"20240221","분당선","한티","18041","18979","20240224",""
"20240221","분당선","도곡","8165","8235","20240224",""
"20240221","분당선","구룡","3591","3623","20240224",""
"20240221","분당선","개포동","5241","5428","20240224",""
"20240221","분당선","대모산입구","6538","6332","20240224",""
"20240221","분당선","수서","15523","15944","20240224",""
"20240221","분당선","복정","1","0","20240224",""
"20240221","분당선","수원","8071","6947","20240224",""
"20240221","분당선","서울숲","12481","12671","20240224",""
"20240221","분당선","압구정로데오","21416","22761","20240224",""
"20240221","분당선","강남구청","11260","12582","20240224",""
"20240221","분당선","선정릉","9477","9699","20240224",""
"20240221","분당선","가천대","7278","7933","20240224",""
"20240221","분당선","태평","13748","13227","20240224",""
"20240221","분당선","모란","19825","20210","20240224",""
"20240221","분당선","야탑","27968","29353","20240224",""
"20240221","분당선","서현","26382","26840","20240224",""
"20240221","분당선","수내","15781","16056","20240224",""
"20240221","분당선","정자","20583","21597","20240224",""
"20240221","분당선","미금","16519","17453","20240224",""
"20240221","분당선","오리","12761","10680","20240224",""
"20240221","분당선","이매","5980","5922","20240224",""
"20240221","분당선","보정","2935","2660","20240224",""
"20240221","분당선","죽전","13443","15071","20240224",""
"20240221","분당선","구성","5320","5709","20240224",""
"20240221","분당선","신갈","5270","5115","20240224",""
"20240221","분당선","기흥","11056","10267","20240224",""
"20240221","분당선","상갈","5731","5587","20240224",""
"20240221","분당선","청명","4892","4741","20240224",""
"20240221","분당선","영통","9842","9780","20240224",""
"20240221","분당선","망포","16935","16225","20240224",""
"20240221","분당선","매탄권선","5605","5489","20240224",""
"20240221","분당선","수원시청","14571","15659","20240224",""
"20240221","분당선","매교","5208","5279","20240224",""
"20240221","서해선","김포공항","3130","3827","20240224",""
"20240221","서해선","원종","4606","4813","20240224",""
"20240221","서해선","부천종합운동장","2622","2158","20240224",""
"20240221","수인선","고색","5678","5243","20240224",""
"20240221","수인선","오목천","3961","3504","20240224",""
"20240221","수인선","어천","1159","1119","20240224",""
"20240221","수인선","야목","415","322","20240224",""
"20240221","수인선","사리","5143","4544","20240224",""
"20240221","수인선","달월","101","56","20240224",""
"20240221","수인선","월곶","3234","2966","20240224",""
"20240221","수인선","소래포구","4316","3941","20240224",""
"20240221","수인선","인천논현","5253","5682","20240224",""
"20240221","수인선","호구포","4070","4191","20240224",""
"20240221","수인선","남동인더스파크","2575","2775","20240224",""
"20240221","수인선","원인재","4234","4350","20240224",""
"20240221","수인선","연수","4631","4688","20240224",""
"20240221","수인선","송도","2384","2131","20240224",""
"20240221","수인선","인하대","6314","5837","20240224",""
"20240221","수인선","숭의","4055","3865","20240224",""
"20240221","수인선","신포","1604","1656","20240224",""
"20240221","수인선","인천","914","1383","20240224",""
"20240221","신림선","샛강","3212","3576","20240224",""
"20240221","신림선","대방","3155","2593","20240224",""
"20240221","신림선","서울지방병무청","3388","3879","20240224",""
"20240221","신림선","보라매","4305","4024","20240224",""
"20240221","신림선","보라매공원","2334","2539","20240224",""
"20240221","신림선","보라매병원","9459","9770","20240224",""
"20240221","신림선","당곡","5142","5115","20240224",""
"20240221","신림선","신림","1817","2489","20240224",""
"20240221","신림선","서원","3901","3617","20240224",""
"20240221","신림선","서울대벤처타운","9597","9257","20240224",""
"20240221","신림선","관악산(서울대)","2131","2061","20240224",""
"20240221","안산선","산본","16863","17939","20240224",""
"20240221","안산선","대야미","4898","4354","20240224",""
"20240221","안산선","반월","4273","4100","20240224",""
"20240221","안산선","상록수","15021","15512","20240224",""
"20240221","안산선","한대앞","8752","8862","20240224",""
"20240221","안산선","중앙","18806","19628","20240224",""
"20240221","안산선","고잔","9168","8622","20240224",""
"20240221","안산선","초지","5280","5359","20240224",""
"20240221","안산선","안산","11554","10562","20240224",""
"20240221","안산선","신길온천","1856","1735","20240224",""
"20240221","안산선","정왕","8697","8911","20240224",""
"20240221","안산선","오이도","7771","7432","20240224",""
"20240221","안산선","수리산","4159","3385","20240224",""
"20240221","우이신설선","북한산우이","2269","2009","20240224",""
"20240221","우이신설선","솔밭공원","2670","2530","20240224",""
"20240221","우이신설선","4.19민주묘지","3256","3365","20240224",""
"20240221","우이신설선","가오리","4461","4564","20240224",""
"20240221","우이신설선","화계","3571","3521","20240224",""
"20240221","우이신설선","삼양","2031","2188","20240224",""
"20240221","우이신설선","삼양사거리","2597","2653","20240224",""
"20240221","우이신설선","솔샘","6431","6208","20240224",""
"20240221","우이신설선","북한산보국문","6363","6333","20240224",""
"20240221","우이신설선","정릉","4921","4700","20240224",""
"20240221","우이신설선","성신여대입구(돈암)","3723","4250","20240224",""
"20240221","우이신설선","보문","1692","1713","20240224",""
"20240221","우이신설선","신설동","2358","2208","20240224",""
"20240221","일산선","원흥","11822","11286","20240224",""
"20240221","일산선","삼송","19866","19187","20240224",""
"20240221","일산선","원당","11529","10999","20240224",""
"20240221","일산선","화정","17753","18479","20240224",""
"20240221","일산선","대곡","2845","2040","20240224",""
"20240221","일산선","백석","10409","10503","20240224",""
"20240221","일산선","마두","8328","8727","20240224",""
"20240221","일산선","정발산","7943","7693","20240224",""
"20240221","일산선","주엽","10177","10246","20240224",""
"20240221","일산선","대화","14988","11957","20240224",""
"20240221","장항선","봉명","1341","1351","20240224",""
"20240221","장항선","쌍용(나사렛대)","2508","2317","20240224",""
"20240221","장항선","아산","3770","3304","20240224",""
"20240221","장항선","탕정","1737","1485","20240224",""
"20240221","장항선","배방","1154","1034","20240224",""
"20240221","장항선","온양온천","3900","4025","20240224",""
"20240221","장항선","신창(순천향대)","1000","1208","20240224",""
"20240221","중앙선","회기","27652","26976","20240224",""
"20240221","중앙선","중랑","5513","5437","20240224",""
"20240221","중앙선","상봉","5604","5697","20240224",""
"20240221","중앙선","망우","7451","7195","20240224",""
"20240221","중앙선","양원","3020","3004","20240224",""
"20240221","중앙선","구리","13245","13427","20240224",""
"20240221","중앙선","도농","11384","10675","20240224",""
"20240221","중앙선","양정","488","420","20240224",""
"20240221","중앙선","덕소","5447","5305","20240224",""
"20240221","중앙선","도심","2363","1865","20240224",""
"20240221","중앙선","팔당","602","663","20240224",""
"20240221","중앙선","운길산","409","427","20240224",""
"20240221","중앙선","양수","1589","1536","20240224",""
"20240221","중앙선","신원","143","121","20240224",""
"20240221","중앙선","국수","577","569","20240224",""
"20240221","중앙선","아신","593","555","20240224",""
"20240221","중앙선","오빈","309","295","20240224",""
"20240221","중앙선","양평","2807","2863","20240224",""
"20240221","중앙선","원덕","283","264","20240224",""
"20240221","중앙선","용문","1579","1538","20240224",""
"20240221","중앙선","지평","34","44","20240224",""
"20240222","분당선","복정","4","0","20240225",""
"20240222","중앙선","지평","51","45","20240225",""
"20240222","중앙선","용문","1746","1775","20240225",""
"20240222","중앙선","원덕","269","249","20240225",""
"20240222","중앙선","양평","3084","3175","20240225",""
"20240222","중앙선","오빈","289","284","20240225",""
"20240222","중앙선","아신","594","580","20240225",""
"20240222","중앙선","국수","630","658","20240225",""
"20240222","중앙선","신원","193","162","20240225",""
"20240222","중앙선","양수","1609","1660","20240225",""
"20240222","중앙선","운길산","610","561","20240225",""
"20240222","중앙선","팔당","795","882","20240225",""
"20240222","중앙선","도심","2488","1863","20240225",""
"20240222","중앙선","덕소","5679","5498","20240225",""
"20240222","중앙선","양정","530","441","20240225",""
"20240222","중앙선","도농","11938","11130","20240225",""
"20240222","중앙선","구리","13709","13956","20240225",""
"20240222","중앙선","양원","3059","3035","20240225",""
"20240222","중앙선","망우","7876","7617","20240225",""
"20240222","중앙선","상봉","5861","5920","20240225",""
"20240222","중앙선","중랑","5743","5605","20240225",""
"20240222","중앙선","회기","27118","26317","20240225",""
"20240222","장항선","신창(순천향대)","1762","1770","20240225",""
"20240222","장항선","온양온천","4259","4330","20240225",""
"20240222","장항선","배방","1232","1154","20240225",""
"20240222","장항선","탕정","1505","1380","20240225",""
"20240222","장항선","아산","4154","3617","20240225",""
"20240222","장항선","쌍용(나사렛대)","2515","2309","20240225",""
"20240222","장항선","봉명","1377","1333","20240225",""
"20240222","일산선","대화","15922","12550","20240225",""
"20240222","일산선","주엽","10693","10654","20240225",""
"20240222","일산선","정발산","7731","7896","20240225",""
"20240222","일산선","마두","8848","9010","20240225",""
"20240222","일산선","백석","11143","11198","20240225",""
"20240222","일산선","대곡","2980","2216","20240225",""
"20240222","일산선","화정","18833","19305","20240225",""
"20240222","일산선","원당","11849","11176","20240225",""
"20240222","일산선","삼송","20757","20013","20240225",""
"20240222","일산선","원흥","12208","11527","20240225",""
"20240222","우이신설선","신설동","2382","2247","20240225",""
"20240222","우이신설선","보문","1698","1697","20240225",""
"20240222","우이신설선","성신여대입구(돈암)","3993","4346","20240225",""
"20240222","우이신설선","정릉","5080","4765","20240225",""
"20240222","우이신설선","북한산보국문","6687","6428","20240225",""
"20240222","우이신설선","솔샘","6616","6277","20240225",""
"20240222","우이신설선","삼양사거리","2662","2713","20240225",""
"20240222","우이신설선","삼양","2112","2183","20240225",""
"20240222","우이신설선","화계","3793","3605","20240225",""
"20240222","우이신설선","가오리","4634","4590","20240225",""
"20240222","우이신설선","4.19민주묘지","3012","2838","20240225",""
"20240222","우이신설선","솔밭공원","2813","2643","20240225",""
"20240222","우이신설선","북한산우이","2610","2280","20240225",""
"20240222","안산선","수리산","4269","3559","20240225",""
"20240222","안산선","오이도","8513","8294","20240225",""
"20240222","안산선","정왕","8593","8885","20240225",""
"20240222","안산선","신길온천","2011","1804","20240225",""
"20240222","안산선","안산","12255","11309","20240225",""
"20240222","안산선","초지","5456","5520","20240225",""
"20240222","안산선","고잔","9518","9077","20240225",""
"20240222","안산선","중앙","19852","20692","20240225",""
"20240222","안산선","한대앞","9239","9240","20240225",""
"20240222","안산선","상록수","16198","16474","20240225",""
"20240222","안산선","반월","4429","4285","20240225",""
"20240222","안산선","대야미","5208","4537","20240225",""
"20240222","안산선","산본","17634","18801","20240225",""
"20240222","신림선","관악산(서울대)","2704","2526","20240225",""
"20240222","신림선","서울대벤처타운","10630","9690","20240225",""
"20240222","신림선","서원","3986","3508","20240225",""
"20240222","신림선","신림","1984","2817","20240225",""
"20240222","신림선","당곡","5431","5091","20240225",""
"20240222","신림선","보라매병원","9614","10155","20240225",""
"20240222","신림선","보라매공원","2385","2636","20240225",""
"20240222","신림선","보라매","4421","4003","20240225",""
"20240222","신림선","서울지방병무청","3648","3819","20240225",""
"20240222","신림선","대방","3395","2646","20240225",""
"20240222","신림선","샛강","3211","3800","20240225",""
"20240222","수인선","인천","1036","1667","20240225",""
"20240222","수인선","신포","1795","1880","20240225",""
"20240222","수인선","숭의","4447","4108","20240225",""
"20240222","수인선","인하대","6806","6126","20240225",""
"20240222","수인선","송도","2642","2371","20240225",""
"20240222","수인선","연수","5091","4951","20240225",""
"20240222","수인선","원인재","4846","4872","20240225",""
"20240222","수인선","남동인더스파크","2659","3074","20240225",""
"20240222","수인선","호구포","4403","4644","20240225",""
"20240222","수인선","인천논현","5884","6218","20240225",""
"20240222","수인선","소래포구","4792","4327","20240225",""
"20240222","수인선","월곶","3449","3120","20240225",""
"20240222","수인선","달월","116","69","20240225",""
"20240222","수인선","사리","5372","4683","20240225",""
"20240222","수인선","야목","351","305","20240225",""
"20240222","수인선","어천","1186","1122","20240225",""
"20240222","수인선","오목천","4157","3716","20240225",""
"20240222","수인선","고색","6003","5695","20240225",""
"20240222","서해선","부천종합운동장","2768","2182","20240225",""
"20240222","서해선","원종","5001","4988","20240225",""
"20240222","서해선","김포공항","3220","4079","20240225",""
"20240222","분당선","매교","5749","5669","20240225",""
"20240222","분당선","수원시청","15558","16697","20240225",""
"20240222","분당선","매탄권선","6189","5956","20240225",""
"20240222","분당선","망포","18085","17107","20240225",""
"20240222","분당선","영통","9726","9781","20240225",""
"20240222","분당선","청명","5272","5056","20240225",""
"20240222","분당선","상갈","6044","5796","20240225",""
"20240222","분당선","기흥","11648","10498","20240225",""
"20240222","분당선","신갈","5360","5120","20240225",""
"20240222","분당선","구성","5658","5825","20240225",""
"20240222","분당선","죽전","15028","16554","20240225",""
"20240222","분당선","보정","3176","2718","20240225",""
"20240222","분당선","이매","6370","6250","20240225",""
"20240222","분당선","오리","13562","11552","20240225",""
"20240222","분당선","미금","17165","17855","20240225",""
"20240222","분당선","정자","21572","22693","20240225",""
"20240222","분당선","수내","16477","16606","20240225",""
"20240222","분당선","서현","27862","28314","20240225",""
"20240222","분당선","야탑","29112","30789","20240225",""
"20240222","분당선","모란","21035","21517","20240225",""
"20240222","분당선","태평","14544","13741","20240225",""
"20240222","분당선","가천대","10323","11244","20240225",""
"20240222","분당선","선정릉","9210","9812","20240225",""
"20240222","분당선","강남구청","11445","13275","20240225",""
"20240222","분당선","압구정로데오","21874","24087","20240225",""
"20240222","분당선","서울숲","12825","13108","20240225",""
"20240222","분당선","수원","8787","7708","20240225",""
"20240222","분당선","수서","16478","17008","20240225",""
"20240222","분당선","대모산입구","6737","6267","20240225",""
"20240222","분당선","개포동","5281","5351","20240225",""
"20240222","분당선","구룡","3775","3681","20240225",""
"20240222","분당선","도곡","8610","8402","20240225",""
"20240222","분당선","한티","18263","18912","20240225",""
"20240222","분당선","선릉","15628","24541","20240225",""
"20240222","과천선","범계","30111","29595","20240225",""
"20240222","과천선","평촌","20355","19826","20240225",""
"20240222","과천선","인덕원","28228","28877","20240225",""
"20240222","과천선","정부과천청사","13349","14031","20240225",""
"20240222","과천선","과천","7459","6855","20240225",""
"20240222","과천선","대공원","2315","2520","20240225",""
"20240222","과천선","경마공원","1503","1467","20240225",""
"20240222","과천선","선바위","8593","7845","20240225",""
"20240222","공항철도 1호선","영종","4236","4300","20240225",""
"20240222","공항철도 1호선","인천공항2터미널","7672","6353","20240225",""
"20240222","공항철도 1호선","인천공항1터미널","16350","14349","20240225",""
"20240222","공항철도 1호선","공항화물청사","2449","2673","20240225",""
"20240222","공항철도 1호선","운서","9832","9883","20240225",""
"20240222","공항철도 1호선","청라국제도시","8731","8212","20240225",""
"20240222","공항철도 1호선","검암","7066","7347","20240225",""
"20240222","공항철도 1호선","계양","14751","13926","20240225",""
"20240222","공항철도 1호선","김포공항","11443","6394","20240225",""
"20240222","공항철도 1호선","마곡나루(서울식물원)","12729","12476","20240225",""
"20240222","공항철도 1호선","디지털미디어시티","17312","16391","20240225",""
"20240222","공항철도 1호선","홍대입구","14670","14940","20240225",""
"20240222","공항철도 1호선","공덕","3265","4509","20240225",""
"20240222","공항철도 1호선","서울역","14923","13291","20240225",""
"20240222","경춘선","춘천","1387","1227","20240225",""
"20240222","경춘선","남춘천","3195","3199","20240225",""
"20240222","경춘선","김유정","375","360","20240225",""
"20240222","경춘선","강촌","284","327","20240225",""
"20240222","경춘선","백양리","273","272","20240225",""
"20240222","경춘선","굴봉산","124","149","20240225",""
"20240222","경춘선","가평","1947","1920","20240225",""
"20240222","경춘선","상천","245","239","20240225",""
"20240222","경춘선","청평","1566","1485","20240225",""
"20240222","경춘선","대성리","434","478","20240225",""
"20240222","경춘선","마석","3587","3619","20240225",""
"20240222","경춘선","천마산","1506","1410","20240225",""
"20240222","경춘선","평내호평","6357","6135","20240225",""
"20240222","경춘선","금곡","1491","1445","20240225",""
"20240222","경춘선","사릉","2167","2097","20240225",""
"20240222","경춘선","퇴계원","3706","3374","20240225",""
"20240222","경춘선","별내","3491","3297","20240225",""
"20240222","경춘선","갈매","3298","2738","20240225",""
"20240222","경춘선","신내","2754","2429","20240225",""
"20240222","경인선","도화","4428","4114","20240225",""
"20240222","경인선","중동","9929","9311","20240225",""
"20240222","경인선","온수(성공회대입구)","6466","6125","20240225",""
"20240222","경인선","도원","2741","2799","20240225",""
"20240222","경인선","간석","6299","6014","20240225",""
"20240222","경인선","부개","9237","8727","20240225",""
"20240222","경인선","소사","7582","7532","20240225",""
"20240222","경인선","구일","6533","6606","20240225",""
"20240222","경인선","인천","3308","2514","20240225",""
"20240222","경인선","동인천","14507","13795","20240225",""
"20240222","경인선","제물포","10696","10153","20240225",""
"20240222","경인선","주안","19447","17204","20240225",""
"20240222","경인선","동암","16380","16455","20240225",""
"20240222","경인선","백운","7854","7547","20240225",""
"20240222","경인선","부평","30073","31646","20240225",""
"20240222","경인선","송내","28560","28165","20240225",""
"20240222","경인선","부천","33128","33011","20240225",""
"20240222","경인선","역곡","27583","27460","20240225",""
"20240222","경인선","오류동","12358","11633","20240225",""
"20240222","경인선","개봉","22987","22857","20240225",""
"20240222","경의선","운천","4","8","20240225",""
"20240222","경의선","임진강","8","6","20240225",""
"20240222","경의선","문산","5386","5352","20240225",""
"20240222","경의선","파주","1159","912","20240225",""
"20240222","경의선","월롱","2342","1970","20240225",""
"20240222","경의선","금촌","6670","6469","20240225",""
"20240222","경의선","금릉","5900","5639","20240225",""
"20240222","경의선","운정","8401","7560","20240225",""
"20240222","경의선","야당","9510","9570","20240225",""
"20240222","경의선","탄현","8860","8318","20240225",""
"20240222","경의선","일산","11520","11345","20240225",""
"20240222","경의선","풍산","6647","6359","20240225",""
"20240222","경의선","백마","8478","8194","20240225",""
"20240222","경의선","곡산","674","715","20240225",""
"20240222","경의선","능곡","5140","4739","20240225",""
"20240222","경의선","행신","9209","9023","20240225",""
"20240222","경의선","강매","3635","3054","20240225",""
"20240222","경의선","한국항공대","1776","1619","20240225",""
"20240222","경의선","수색","3937","4034","20240225",""
"20240222","경의선","디지털미디어시티","3035","2744","20240225",""
"20240222","경의선","가좌","6487","6231","20240225",""
"20240222","경의선","홍대입구","2108","2750","20240225",""
"20240222","경의선","서강대","2306","2168","20240225",""
"20240222","경의선","공덕","4763","3909","20240225",""
"20240222","경의선","효창공원앞","3407","3850","20240225",""
"20240222","경의선","신촌","1040","1327","20240225",""
"20240222","경의선","서울역","5155","6649","20240225",""
"20240222","경원선","동두천","3654","3581","20240225",""
"20240222","경원선","보산","1359","1286","20240225",""
"20240222","경원선","동두천중앙","2949","2948","20240225",""
"20240222","경원선","지행","6421","6345","20240225",""
"20240222","경원선","덕정","5825","5496","20240225",""
"20240222","경원선","덕계","5444","4893","20240225",""
"20240222","경원선","양주","7290","7048","20240225",""
"20240222","경원선","녹양","4834","4655","20240225",""
"20240222","경원선","가능","6663","6558","20240225",""
"20240222","경원선","의정부","19713","19980","20240225",""
"20240222","경원선","회룡","13752","13336","20240225",""
"20240222","경원선","망월사","7631","7789","20240225",""
"20240222","경원선","도봉산","7207","4457","20240225",""
"20240222","경원선","도봉","6175","6012","20240225",""
"20240222","경원선","방학","10405","10153","20240225",""
"20240222","경원선","창동","2","0","20240225",""
"20240222","경원선","녹천","4651","3901","20240225",""
"20240222","경원선","월계","6962","6442","20240225",""
"20240222","경원선","광운대","8078","7644","20240225",""
"20240222","경원선","석계","7766","9097","20240225",""
"20240222","경원선","신이문","8960","8302","20240225",""
"20240222","경원선","외대앞","9039","8595","20240225",""
"20240222","경원선","청량리(서울시립대입구)","18207","18705","20240225",""
"20240222","경원선","왕십리(성동구청)","17542","17584","20240225",""
"20240222","경원선","응봉","1963","1627","20240225",""
"20240222","경원선","옥수","63","29","20240225",""
"20240222","경원선","한남","4452","4193","20240225",""
"20240222","경원선","서빙고","2272","2165","20240225",""
"20240222","경원선","이촌(국립중앙박물관)","4388","3321","20240225",""
"20240222","경부선","광명","4260","3532","20240225",""
"20240222","경부선","서동탄","1590","1421","20240225",""
"20240222","경부선","당정","6686","6432","20240225",""
"20240222","경부선","천안","5794","5902","20240225",""
"20240222","경부선","두정","7331","7270","20240225",""
"20240222","경부선","직산","915","901","20240225",""
"20240222","경부선","성환","3473","3476","20240225",""
"20240222","경부선","평택","11695","11606","20240225",""
"20240222","경부선","평택지제","4579","4377","20240225",""
"20240222","경부선","서정리","8516","7800","20240225",""
"20240222","경부선","송탄","4222","4183","20240225",""
"20240222","경부선","진위","1678","1487","20240225",""
"20240222","경부선","오산","10045","10052","20240225",""
"20240222","경부선","오산대","3797","3445","20240225",""
"20240222","경부선","세마","3393","3265","20240225",""
"20240222","경부선","병점","15444","15444","20240225",""
"20240222","경부선","세류","3444","3232","20240225",""
"20240222","경부선","독산","20065","20899","20240225",""
"20240222","경부선","수원","38391","40808","20240225",""
"20240222","경부선","화서","14937","14473","20240225",""
"20240222","경부선","성균관대","16596","16091","20240225",""
"20240222","경부선","의왕","10232","10106","20240225",""
"20240222","경부선","군포","8069","8029","20240225",""
"20240222","경부선","금정","30827","31286","20240225",""
"20240222","경부선","명학","9993","10117","20240225",""
"20240222","경부선","안양","22543","22339","20240225",""
"20240222","경부선","관악","7668","7443","20240225",""
"20240222","경부선","석수","9606","8748","20240225",""
"20240222","경부선","금천구청","12208","12094","20240225",""
"20240222","경부선","가산디지털단지","19484","22588","20240225",""
"20240222","경부선","구로","19192","19755","20240225",""
"20240222","경부선","신길","9449","7973","20240225",""
"20240222","경부선","신도림","3661","3927","20240225",""
"20240222","경부선","영등포","44875","45634","20240225",""
"20240222","경부선","대방","11630","12920","20240225",""
"20240222","경부선","노량진","8238","8495","20240225",""
"20240222","경부선","용산","44678","45723","20240225",""
"20240222","경부선","남영","10422","10803","20240225",""
"20240222","경부선","서울역","10952","3854","20240225",""
"20240222","경강선","여주","2717","2680","20240225",""
"20240222","경강선","세종대왕릉","347","338","20240225",""
"20240222","경강선","부발","2319","2195","20240225",""
"20240222","경강선","이천","2921","3151","20240225",""
"20240222","경강선","신둔도예촌","1542","1437","20240225",""
"20240222","경강선","곤지암","2334","2299","20240225",""
"20240222","경강선","초월","3725","3489","20240225",""
"20240222","경강선","경기광주","8947","8280","20240225",""
"20240222","경강선","삼동","2884","2626","20240225",""
"20240222","경강선","이매","1372","1120","20240225",""
"20240222","경강선","판교","6962","6982","20240225",""
"20240222","9호선2~3단계","중앙보훈병원","14135","12229","20240225",""
"20240222","9호선2~3단계","둔촌오륜","1212","1165","20240225",""
"20240222","9호선2~3단계","올림픽공원(한국체대)","6843","6930","20240225",""
"20240222","9호선2~3단계","한성백제","3564","3194","20240225",""
"20240222","9호선2~3단계","송파나루","6458","6740","20240225",""
"20240222","9호선2~3단계","석촌","10228","9115","20240225",""
"20240222","9호선2~3단계","석촌고분","8475","8252","20240225",""
"20240222","9호선2~3단계","삼전","9082","8479","20240225",""
"20240222","9호선2~3단계","종합운동장","5348","5352","20240225",""
"20240222","9호선2~3단계","봉은사","25999","27440","20240225",""
"20240222","9호선2~3단계","삼성중앙","9219","9800","20240225",""
"20240222","9호선2~3단계","선정릉","11725","12474","20240225",""
"20240222","9호선2~3단계","언주","13942","14277","20240225",""
"20240222","9호선","신논현","35251","34552","20240225",""
"20240222","9호선","사평","4722","4470","20240225",""
"20240222","9호선","고속터미널","15597","21675","20240225",""
"20240222","9호선","신반포","4432","4365","20240225",""
"20240222","9호선","구반포","1381","1374","20240225",""
"20240222","9호선","동작(현충원)","1856","1530","20240225",""
"20240222","9호선","흑석(중앙대입구)","9894","10289","20240225",""
"20240222","9호선","노들","5164","4274","20240225",""
"20240222","9호선","노량진","27570","26940","20240225",""
"20240222","9호선","샛강","7936","7970","20240225",""
"20240222","9호선","여의도","35778","35031","20240225",""
"20240222","9호선","국회의사당","20252","21592","20240225",""
"20240222","9호선","당산","22167","21960","20240225",""
"20240222","9호선","선유도","10661","10166","20240225",""
"20240222","9호선","신목동","5098","4468","20240225",""
"20240222","9호선","염창","19901","18858","20240225",""
"20240222","9호선","등촌","13840","13299","20240225",""
"20240222","9호선","증미","9649","9287","20240225",""
"20240222","9호선","가양","24347","23948","20240225",""
"20240222","9호선","양천향교","11381","11768","20240225",""
"20240222","9호선","마곡나루(서울식물원)","15342","15077","20240225",""
"20240222","9호선","신방화","7775","7627","20240225",""
"20240222","9호선","공항시장","3364","3542","20240225",""
"20240222","9호선","김포공항","8337","11137","20240225",""
"20240222","9호선","개화","3170","2077","20240225",""
"20240222","8호선","남위례","7931","7851","20240225",""
"20240222","8호선","모란","4975","3816","20240225",""
"20240222","8호선","수진","5673","5234","20240225",""
"20240222","8호선","신흥","5780","5976","20240225",""
"20240222","8호선","단대오거리","13041","12865","20240225",""
"20240222","8호선","남한산성입구(성남법원.검찰청)","14180","12787","20240225",""
"20240222","8호선","산성","7020","6902","20240225",""
"20240222","8호선","복정","10511","8884","20240225",""
"20240222","8호선","장지","19304","17630","20240225",""
"20240222","8호선","문정","26436","27902","20240225",""
"20240222","8호선","가락시장","8996","9920","20240225",""
"20240222","8호선","송파","11133","10815","20240225",""
"20240222","8호선","석촌","9317","10368","20240225",""
"20240222","8호선","잠실(송파구청)","18275","21430","20240225",""
"20240222","8호선","몽촌토성(평화의문)","7867","8125","20240225",""
"20240222","8호선","강동구청","12314","12651","20240225",""
"20240222","8호선","천호(풍납토성)","17101","19304","20240225",""
